student_track_id,student_id,track_name,date_enrolled,date_completed,track_completed,days_for_completion,completion_bucket
5789,266485,"Business Analyst",2022-03-17,NULL,0,NULL,NULL
5790,266482,"Data Scientist",2022-03-09,NULL,0,NULL,NULL
5791,266481,"Data Scientist",2022-03-09,NULL,0,NULL,NULL
5792,266480,"Data Analyst",2022-03-09,NULL,0,NULL,NULL
5793,266479,"Data Analyst",2022-03-09,NULL,0,NULL,NULL
5794,266477,"Data Scientist",2022-03-09,NULL,0,NULL,NULL
5795,266472,"Data Scientist",2022-03-09,NULL,0,NULL,NULL
5796,266471,"Data Analyst",2022-03-09,NULL,0,NULL,NULL
5797,266464,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5798,266458,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5799,266457,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
5800,266454,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5801,266447,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5802,266442,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5803,266420,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5804,266419,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5805,266418,"Data Analyst",2022-05-09,NULL,0,NULL,NULL
5806,266411,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5807,266410,"Data Analyst",2022-03-09,NULL,0,NULL,NULL
5808,266409,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5809,266403,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5810,266402,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5811,266397,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5812,266393,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5813,266386,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5814,266386,"Data Analyst",2022-03-10,NULL,0,NULL,NULL
5815,266384,"Data Scientist",2022-03-14,NULL,0,NULL,NULL
5816,266384,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5817,266383,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5818,266378,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5819,266374,"Data Scientist",2022-03-10,NULL,0,NULL,NULL
5820,266366,"Business Analyst",2022-03-09,NULL,0,NULL,NULL
5821,266365,"Data Scientist",2022-03-09,NULL,0,NULL,NULL
5822,266363,"Data Scientist",2022-03-09,NULL,0,NULL,NULL
5823,266352,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5824,266351,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5825,266347,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5826,266332,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5827,266328,"Business Analyst",2022-03-08,NULL,0,NULL,NULL
5828,266327,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5829,266325,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5830,266320,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5831,266318,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5832,266318,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5833,266316,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5834,266316,"Business Analyst",2022-03-16,NULL,0,NULL,NULL
5835,266315,"Data Analyst",2022-04-08,NULL,0,NULL,NULL
5836,266303,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5837,266289,"Data Analyst",2022-03-11,NULL,0,NULL,NULL
5838,266279,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5839,266277,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5840,266271,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5841,266264,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5842,266260,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5843,266249,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5844,266247,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
5845,266240,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5846,266235,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
5847,266235,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5848,266233,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5849,266222,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5850,266210,"Business Analyst",2022-03-07,NULL,0,NULL,NULL
5851,266209,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
5852,266201,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5853,266200,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
5854,266197,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5855,266191,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5856,266187,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
5857,266187,"Business Analyst",2022-06-21,NULL,0,NULL,NULL
5858,266179,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
5859,266178,"Data Analyst",2022-08-03,NULL,0,NULL,NULL
5860,266176,"Data Analyst",2022-04-21,NULL,0,NULL,NULL
5861,266167,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
5862,266164,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
5863,266155,"Data Analyst",2022-08-18,NULL,0,NULL,NULL
5864,266151,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5865,266150,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5866,266149,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5867,266145,"Business Analyst",2022-03-07,NULL,0,NULL,NULL
5868,266124,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5869,266123,"Business Analyst",2022-03-07,NULL,0,NULL,NULL
5870,266122,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5871,266120,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5872,266114,"Business Analyst",2022-03-06,NULL,0,NULL,NULL
5873,266113,"Data Scientist",2022-03-06,NULL,0,NULL,NULL
5874,266106,"Data Analyst",2022-03-13,NULL,0,NULL,NULL
5875,266101,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5876,266098,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5877,266095,"Data Scientist",2022-03-14,NULL,0,NULL,NULL
5878,266089,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5879,266083,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5880,266078,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5881,266076,"Data Scientist",2022-03-06,NULL,0,NULL,NULL
5882,266069,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5883,266068,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5884,266066,"Data Scientist",2022-03-06,NULL,0,NULL,NULL
5885,266062,"Data Scientist",2022-03-06,NULL,0,NULL,NULL
5886,266059,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
5887,266055,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5888,266042,"Data Scientist",2022-03-06,NULL,0,NULL,NULL
5889,266042,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5890,266039,"Data Scientist",2022-03-06,NULL,0,NULL,NULL
5891,266038,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5892,266036,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
5893,266029,"Data Scientist",2022-03-06,NULL,0,NULL,NULL
5894,266023,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5895,266015,"Data Scientist",2022-03-06,NULL,0,NULL,NULL
5896,266013,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5897,266012,"Data Scientist",2022-03-06,2023-03-23,1,382,"366+ days"
5898,266005,"Data Scientist",2022-08-17,NULL,0,NULL,NULL
5899,266003,"Data Analyst",2022-03-21,NULL,0,NULL,NULL
5900,266003,"Business Analyst",2022-03-10,NULL,0,NULL,NULL
5901,265999,"Data Scientist",2022-03-05,NULL,0,NULL,NULL
5902,265999,"Data Analyst",2022-03-05,NULL,0,NULL,NULL
5903,265999,"Business Analyst",2022-03-05,NULL,0,NULL,NULL
5904,265996,"Data Analyst",2022-03-05,NULL,0,NULL,NULL
5905,265992,"Business Analyst",2022-03-05,NULL,0,NULL,NULL
5906,265989,"Data Scientist",2022-03-05,NULL,0,NULL,NULL
5907,265988,"Data Analyst",2022-03-05,NULL,0,NULL,NULL
5908,265987,"Data Scientist",2022-03-05,NULL,0,NULL,NULL
5909,265970,"Data Scientist",2022-03-05,NULL,0,NULL,NULL
5910,265969,"Data Analyst",2022-03-05,NULL,0,NULL,NULL
5911,265967,"Data Analyst",2022-03-05,NULL,0,NULL,NULL
5912,265966,"Data Scientist",2022-03-05,NULL,0,NULL,NULL
5913,265966,"Data Analyst",2022-04-24,NULL,0,NULL,NULL
5914,265962,"Data Analyst",2022-03-05,NULL,0,NULL,NULL
5915,265958,"Data Analyst",2022-03-21,NULL,0,NULL,NULL
5916,265946,"Data Scientist",2022-03-05,NULL,0,NULL,NULL
5917,265942,"Data Scientist",2022-04-05,NULL,0,NULL,NULL
5918,265931,"Business Analyst",2022-03-05,NULL,0,NULL,NULL
5919,265928,"Data Scientist",2022-06-05,2022-06-05,1,0,"Same day"
5920,265927,"Data Analyst",2022-03-05,NULL,0,NULL,NULL
5921,265926,"Data Analyst",2022-03-05,NULL,0,NULL,NULL
5922,265918,"Data Scientist",2022-03-09,NULL,0,NULL,NULL
5923,265915,"Business Analyst",2022-09-24,NULL,0,NULL,NULL
5924,265913,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5925,265906,"Data Scientist",2022-09-10,NULL,0,NULL,NULL
5926,265898,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5927,265896,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5928,265891,"Data Scientist",2022-04-05,NULL,0,NULL,NULL
5929,265889,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5930,265879,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
5931,265878,"Data Analyst",2022-03-13,NULL,0,NULL,NULL
5932,265878,"Business Analyst",2022-03-13,NULL,0,NULL,NULL
5933,265875,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5934,265874,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5935,265871,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5936,265871,"Business Analyst",2022-03-04,NULL,0,NULL,NULL
5937,265870,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
5938,265867,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5939,265864,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5940,265852,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
5941,265852,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5942,265852,"Business Analyst",2022-03-04,NULL,0,NULL,NULL
5943,265848,"Business Analyst",2022-04-15,NULL,0,NULL,NULL
5944,265844,"Data Analyst",2022-03-08,NULL,0,NULL,NULL
5945,265838,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
5946,265825,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5947,265818,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
5948,265816,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
5949,265812,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
5950,265801,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5951,265796,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5952,265793,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5953,265792,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
5954,265789,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5955,265779,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5956,265778,"Data Analyst",2022-03-03,NULL,0,NULL,NULL
5957,265763,"Data Analyst",2022-03-03,NULL,0,NULL,NULL
5958,265763,"Business Analyst",2022-03-03,NULL,0,NULL,NULL
5959,265759,"Data Scientist",2022-08-15,NULL,0,NULL,NULL
5960,265759,"Data Analyst",2022-03-03,NULL,0,NULL,NULL
5961,265758,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5962,265756,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5963,265756,"Data Analyst",2022-03-03,NULL,0,NULL,NULL
5964,265736,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
5965,265731,"Data Analyst",2022-05-08,NULL,0,NULL,NULL
5966,265731,"Business Analyst",2022-04-07,NULL,0,NULL,NULL
5967,265717,"Data Analyst",2022-03-03,NULL,0,NULL,NULL
5968,265716,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5969,265714,"Data Analyst",2022-03-03,NULL,0,NULL,NULL
5970,265705,"Data Analyst",2022-03-03,NULL,0,NULL,NULL
5971,265701,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5972,265699,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5973,265698,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5974,265695,"Data Analyst",2022-03-06,NULL,0,NULL,NULL
5975,265693,"Data Analyst",2022-03-03,NULL,0,NULL,NULL
5976,265690,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
5977,265689,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5978,265686,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
5979,265686,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5980,265686,"Business Analyst",2022-08-22,NULL,0,NULL,NULL
5981,265684,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
5982,265681,"Data Scientist",2022-05-18,NULL,0,NULL,NULL
5983,265681,"Business Analyst",2022-06-21,NULL,0,NULL,NULL
5984,265680,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
5985,265670,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
5986,265667,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
5987,265666,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5988,265660,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5989,265653,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
5990,265650,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
5991,265641,"Business Analyst",2022-03-02,NULL,0,NULL,NULL
5992,265631,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5993,265630,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5994,265628,"Data Scientist",2022-03-23,NULL,0,NULL,NULL
5995,265625,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5996,265621,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5997,265618,"Data Scientist",2022-03-02,2022-03-02,1,0,"Same day"
5998,265609,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
5999,265606,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
6000,265604,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
6001,265601,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
6002,265596,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
6003,265592,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
6004,265592,"Business Analyst",2022-03-03,NULL,0,NULL,NULL
6005,265591,"Business Analyst",2022-03-02,NULL,0,NULL,NULL
6006,265589,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
6007,265589,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
6008,265588,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
6009,265586,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
6010,265576,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
6011,265569,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6012,265562,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6013,265562,"Business Analyst",2022-03-01,NULL,0,NULL,NULL
6014,265555,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6015,265548,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6016,265545,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6017,265545,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6018,265545,"Business Analyst",2022-03-01,NULL,0,NULL,NULL
6019,265542,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6020,265521,"Data Scientist",2022-04-13,NULL,0,NULL,NULL
6021,265521,"Data Analyst",2022-04-13,NULL,0,NULL,NULL
6022,265519,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6023,265516,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6024,265512,"Data Scientist",2022-03-08,NULL,0,NULL,NULL
6025,265495,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6026,265495,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6027,265488,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6028,265483,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6029,265483,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6030,265481,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
6031,265481,"Business Analyst",2022-03-01,NULL,0,NULL,NULL
6032,265480,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6033,265479,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6034,265477,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6035,265469,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6036,265456,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6037,265455,"Data Analyst",2022-03-07,NULL,0,NULL,NULL
6038,265449,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6039,265446,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6040,265444,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6041,265433,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6042,265432,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
6043,265427,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6044,265424,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6045,265404,"Data Analyst",2022-03-01,NULL,0,NULL,NULL
6046,265393,"Business Analyst",2022-03-01,NULL,0,NULL,NULL
6047,265390,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6048,265385,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6049,265378,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6050,265372,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6051,265369,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6052,265356,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6053,265356,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6054,265351,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6055,265344,"Business Analyst",2022-02-28,NULL,0,NULL,NULL
6056,265340,"Data Scientist",2022-03-04,NULL,0,NULL,NULL
6057,265340,"Data Analyst",2022-03-02,NULL,0,NULL,NULL
6058,265340,"Business Analyst",2022-06-29,NULL,0,NULL,NULL
6059,265337,"Data Analyst",2022-06-12,2022-11-25,1,166,"91 to 365 days"
6060,265317,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6061,265315,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6062,265313,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6063,265310,"Data Scientist",2022-03-13,NULL,0,NULL,NULL
6064,265310,"Data Analyst",2022-03-13,NULL,0,NULL,NULL
6065,265306,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6066,265302,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6067,265302,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6068,265298,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6069,265285,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6070,265283,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6071,265269,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6072,265267,"Data Scientist",2022-02-27,NULL,0,NULL,NULL
6073,265263,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6074,265260,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6075,265250,"Data Scientist",2022-03-18,NULL,0,NULL,NULL
6076,265249,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6077,265241,"Data Scientist",2022-03-03,NULL,0,NULL,NULL
6078,265241,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6079,265238,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6080,265237,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6081,265237,"Business Analyst",2022-02-27,NULL,0,NULL,NULL
6082,265234,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
6083,265234,"Business Analyst",2022-03-07,NULL,0,NULL,NULL
6084,265229,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6085,265226,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6086,265225,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6087,265219,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6088,265218,"Data Scientist",2022-03-05,NULL,0,NULL,NULL
6089,265210,"Data Scientist",2022-08-16,NULL,0,NULL,NULL
6090,265210,"Data Analyst",2022-08-11,NULL,0,NULL,NULL
6091,265209,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6092,265207,"Data Scientist",2022-02-27,NULL,0,NULL,NULL
6093,265207,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6094,265206,"Business Analyst",2022-02-27,NULL,0,NULL,NULL
6095,265205,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6096,265205,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6097,265204,"Data Scientist",2022-03-20,NULL,0,NULL,NULL
6098,265204,"Data Analyst",2022-03-21,NULL,0,NULL,NULL
6099,265204,"Business Analyst",2022-04-23,NULL,0,NULL,NULL
6100,265201,"Data Scientist",2022-02-27,NULL,0,NULL,NULL
6101,265198,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6102,265196,"Data Scientist",2022-02-27,NULL,0,NULL,NULL
6103,265194,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6104,265176,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6105,265173,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
6106,265171,"Business Analyst",2022-02-27,NULL,0,NULL,NULL
6107,265168,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
6108,265165,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
6109,265162,"Data Scientist",2022-02-26,NULL,0,NULL,NULL
6110,265152,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6111,265148,"Data Scientist",2022-02-26,NULL,0,NULL,NULL
6112,265147,"Data Scientist",2022-03-02,NULL,0,NULL,NULL
6113,265140,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6114,265138,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6115,265130,"Data Analyst",2022-06-05,NULL,0,NULL,NULL
6116,265130,"Business Analyst",2022-02-26,NULL,0,NULL,NULL
6117,265129,"Data Scientist",2022-05-09,NULL,0,NULL,NULL
6118,265129,"Data Analyst",2022-03-09,NULL,0,NULL,NULL
6119,265121,"Data Scientist",2022-02-28,NULL,0,NULL,NULL
6120,265120,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6121,265115,"Business Analyst",2022-02-26,NULL,0,NULL,NULL
6122,265107,"Data Analyst",2022-02-28,NULL,0,NULL,NULL
6123,265107,"Business Analyst",2022-02-26,NULL,0,NULL,NULL
6124,265106,"Data Scientist",2022-02-26,NULL,0,NULL,NULL
6125,265101,"Data Analyst",2022-04-10,NULL,0,NULL,NULL
6126,265099,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6127,265093,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6128,265092,"Data Scientist",2022-09-20,NULL,0,NULL,NULL
6129,265092,"Data Analyst",2022-02-26,2022-12-24,1,301,"91 to 365 days"
6130,265089,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6131,265081,"Data Analyst",2022-04-15,NULL,0,NULL,NULL
6132,265078,"Data Scientist",2022-02-26,NULL,0,NULL,NULL
6133,265068,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6134,265067,"Data Scientist",2022-02-26,NULL,0,NULL,NULL
6135,265065,"Business Analyst",2022-02-27,NULL,0,NULL,NULL
6136,265056,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6137,265054,"Data Scientist",2022-02-26,NULL,0,NULL,NULL
6138,265048,"Data Analyst",2022-06-27,NULL,0,NULL,NULL
6139,265044,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6140,265037,"Data Analyst",2022-02-25,NULL,0,NULL,NULL
6141,265035,"Data Analyst",2022-02-25,NULL,0,NULL,NULL
6142,265028,"Data Scientist",2022-04-26,NULL,0,NULL,NULL
6143,265027,"Data Analyst",2022-02-25,NULL,0,NULL,NULL
6144,265025,"Data Scientist",2022-02-25,NULL,0,NULL,NULL
6145,265019,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6146,265018,"Data Analyst",2022-02-25,NULL,0,NULL,NULL
6147,265015,"Data Scientist",2022-02-25,NULL,0,NULL,NULL
6148,265008,"Data Analyst",2022-02-25,NULL,0,NULL,NULL
6149,265006,"Data Analyst",2022-02-25,NULL,0,NULL,NULL
6150,265005,"Data Analyst",2022-03-04,NULL,0,NULL,NULL
6151,264998,"Data Scientist",2022-04-05,NULL,0,NULL,NULL
6152,264994,"Data Analyst",2022-02-25,NULL,0,NULL,NULL
6153,264991,"Data Scientist",2022-07-20,NULL,0,NULL,NULL
6154,264985,"Data Analyst",2022-04-08,NULL,0,NULL,NULL
6155,264981,"Data Analyst",2022-02-27,NULL,0,NULL,NULL
6156,264973,"Data Scientist",2022-02-25,NULL,0,NULL,NULL
6157,264965,"Business Analyst",2022-02-25,NULL,0,NULL,NULL
6158,264959,"Data Scientist",2022-02-25,NULL,0,NULL,NULL
6159,264956,"Data Analyst",2022-02-25,NULL,0,NULL,NULL
6160,264955,"Business Analyst",2022-02-26,NULL,0,NULL,NULL
6161,264954,"Data Scientist",2022-02-25,NULL,0,NULL,NULL
6162,264953,"Data Analyst",2022-02-26,NULL,0,NULL,NULL
6163,264944,"Data Scientist",2022-02-24,NULL,0,NULL,NULL
6164,264939,"Data Scientist",2022-02-24,NULL,0,NULL,NULL
6165,264936,"Data Scientist",2022-03-22,NULL,0,NULL,NULL
6166,264931,"Business Analyst",2022-02-24,NULL,0,NULL,NULL
6167,264927,"Data Analyst",2022-02-24,NULL,0,NULL,NULL
6168,264926,"Data Scientist",2022-02-24,NULL,0,NULL,NULL
6169,264924,"Data Scientist",2022-02-24,NULL,0,NULL,NULL
6170,264916,"Data Scientist",2022-02-24,2022-06-22,1,118,"91 to 365 days"
6171,264916,"Data Analyst",2022-03-12,NULL,0,NULL,NULL
6172,264878,"Data Analyst",2022-02-24,NULL,0,NULL,NULL
6173,264876,"Data Scientist",2022-02-24,NULL,0,NULL,NULL
6174,264864,"Data Analyst",2022-02-24,NULL,0,NULL,NULL
6175,264860,"Data Analyst",2022-02-24,NULL,0,NULL,NULL
6176,264859,"Data Analyst",2022-02-24,NULL,0,NULL,NULL
6177,264857,"Data Analyst",2022-02-24,NULL,0,NULL,NULL
6178,264855,"Data Analyst",2022-02-24,NULL,0,NULL,NULL
6179,264855,"Business Analyst",2022-02-24,NULL,0,NULL,NULL
6180,264844,"Data Scientist",2022-02-24,NULL,0,NULL,NULL
6181,264843,"Data Scientist",2022-03-01,NULL,0,NULL,NULL
6182,264840,"Data Analyst",2022-06-28,NULL,0,NULL,NULL
6183,264832,"Data Scientist",2022-02-24,NULL,0,NULL,NULL
6184,264828,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
6185,264826,"Business Analyst",2022-02-27,NULL,0,NULL,NULL
